date,link,company,field,place,round,amount,investor
2016-08-19,https://www.itjuzi.com/investevents/19550,全民财富,金融,上海,A+轮,数千万美元,悦达资本
2016-08-19,https://www.itjuzi.com/investevents/19548,差评(麻瓜网络),文化娱乐,浙江,Pre-A轮,数千万人民币,投资方未透露
2016-08-19,https://www.itjuzi.com/investevents/19543,SAPPYGO,电子商务,福建,种子轮,30万人民币,亿觅科技
2016-08-19,https://www.itjuzi.com/investevents/19542,聚众互动,游戏,北京,A轮,2000万人民币,"达晨创投,齐一资本"
2016-08-19,https://www.itjuzi.com/investevents/19537,地合网,电子商务,广东,A轮,1500万人民币,北极光 Borealis Ventures
2016-08-19,https://www.itjuzi.com/investevents/19525,伐木累,游戏,上海,A轮,数千万人民币,"华晟资本-华兴资本,东方富海"
2016-08-19,https://www.itjuzi.com/investevents/19524,Anada,社交网络,上海,种子轮,91万人民币,澜哲资本
2016-08-19,https://www.itjuzi.com/investevents/19523,哈密瓜科技,硬件,北京,Pre-A轮,1500万人民币,中路资本
2016-08-19,https://www.itjuzi.com/investevents/19522,地推吧,企业服务,广东,A轮,3000万人民币,"华映资本,元禾控股,华泽资本"
2016-08-18,https://www.itjuzi.com/investevents/19558,趣海外,教育,广东,种子轮,未透露,留学宝
2016-08-18,https://www.itjuzi.com/investevents/19521,Teambition,企业服务,上海,B+轮,未透露,腾讯
2016-08-18,https://www.itjuzi.com/investevents/19517,图腾贷,金融,四川,A轮,2000万人民币,"神州泰岳(泰岳梧桐),天鸽互动"
2016-08-18,https://www.itjuzi.com/investevents/19512,家+1睿制网络,房产服务,广东,A+轮,1300万人民币,宜华资本
2016-08-18,https://www.itjuzi.com/investevents/19511,电科华云,企业服务,上海,A轮,1亿人民币,"方广资本,FreesFund峰瑞资本"
2016-08-18,https://www.itjuzi.com/investevents/19507,纸箱哥,电子商务,浙江,天使轮,1000万人民币,"杭州多牛资本,齐一资本"
2016-08-18,https://www.itjuzi.com/investevents/19505,惟视眼科,医疗健康,北京,A轮,数千万人民币,"鼎晖投资,普华资本(普华固周资本)"
2016-08-18,https://www.itjuzi.com/investevents/19503,一起写,企业服务,北京,A+轮,数千万人民币,金山软件
2016-08-18,https://www.itjuzi.com/investevents/19501,E约充电,汽车交通,北京,A轮,3000万人民币,中植集团
2016-08-18,https://www.itjuzi.com/investevents/19497,饭爷食铺,本地生活,北京,B轮,8300万人民币,"H Capital,泰和创投"
2016-08-18,https://www.itjuzi.com/investevents/19496,车到加油,汽车交通,北京,A+轮,亿元及以上人民币,"戈壁投资,人人公司"
2016-08-18,https://www.itjuzi.com/investevents/19492,OneAPM蓝海讯通,企业服务,北京,新三板,亿元及以上人民币,投资方未透露
2016-08-18,https://www.itjuzi.com/investevents/19482,懒财网,金融,北京,B轮,1.8亿人民币,乐视网
2016-08-17,https://www.itjuzi.com/investevents/19641,不跟团旅行定制网,旅游,北京,A轮,数千万人民币,投资方未透露
2016-08-17,https://www.itjuzi.com/investevents/19600,荡麦影业,文化娱乐,上海,天使轮,数百万人民币,华策影视
2016-08-17,https://www.itjuzi.com/investevents/19495,罐头视频,文化娱乐,北京,Pre-A轮,2000万人民币,"钟鼎创投,华映资本"
2016-08-17,https://www.itjuzi.com/investevents/19493,ASO100-七麦科技,企业服务,北京,新三板,未透露,投资方未透露
2016-08-17,https://www.itjuzi.com/investevents/19483,钛易投,金融,广东,战略投资,未透露,投资方未透露
2016-08-17,https://www.itjuzi.com/investevents/19481,新旅界,旅游,北京,天使轮,100万人民币,投资方未透露
2016-08-17,https://www.itjuzi.com/investevents/19480,中娱创想,文化娱乐,北京,天使轮,数百万人民币,"乔景资本,乾元资本"
2016-08-17,https://www.itjuzi.com/investevents/19478,策略炒股通,金融,北京,种子轮,1200万人民币,东南集团
2016-08-17,https://www.itjuzi.com/investevents/19471,优配良品,电子商务,北京,A+轮,1.2亿人民币,"云启资本,艾瑞资本(艾瑞)"
2016-08-17,https://www.itjuzi.com/investevents/19466,点视,文化娱乐,上海,A轮,数千万人民币,海通创新资本
2016-08-17,https://www.itjuzi.com/investevents/19455,乐视汽车(LeSEE乐视超级汽车),汽车交通,北京,战略投资,5000万美元,新华联集团
2016-08-17,https://www.itjuzi.com/investevents/19453,收趣,工具软件,北京,天使轮,3800万人民币,投资方未透露
2016-08-17,https://www.itjuzi.com/investevents/19452,宝贝大师,教育,北京,天使轮,300万人民币,紫金创投
2016-08-17,https://www.itjuzi.com/investevents/19451,空手到,旅游,北京,天使轮,数百万人民币,投资方未透露
2016-08-17,https://www.itjuzi.com/investevents/19449,将界,文化娱乐,北京,A轮,3000万人民币,投资方未透露
2016-08-16,https://www.itjuzi.com/investevents/19429,杉数科技,企业服务,北京,天使轮,210万美元,"真格基金,北极光创投"
2016-08-16,https://www.itjuzi.com/investevents/19427,滴滴出行,汽车交通,北京,战略投资,亿元及以上美元,中国邮政
2016-08-16,https://www.itjuzi.com/investevents/19425,会计乐,教育,福建,A轮,2000万人民币,投资方未透露
2016-08-16,https://www.itjuzi.com/investevents/19424,WOTEL魔镜,硬件,广东,种子轮,数百万人民币,投资方未透露
2016-08-16,https://www.itjuzi.com/investevents/19422,灼华网络,游戏,广东,A轮,1500万人民币,小白资本
2016-08-16,https://www.itjuzi.com/investevents/19415,八爪鱼,工具软件,广东,Pre-A轮,数百万人民币,深圳协同创新基金
2016-08-16,https://www.itjuzi.com/investevents/19405,一米好地,房产服务,上海,A轮,1亿人民币,中南资本
2016-08-16,https://www.itjuzi.com/investevents/19404,Keep,体育运动,北京,C轮,数千万美元,腾讯
2016-08-15,https://www.itjuzi.com/investevents/20043,零猫,电子商务,上海,A轮,数千万人民币,麦腾创投
2016-08-15,https://www.itjuzi.com/investevents/20034,汽车氪,汽车交通,上海,天使轮,数百万人民币,高樟资本
2016-08-15,https://www.itjuzi.com/investevents/19566,AA加速器,企业服务,北京,A轮,数千万人民币,优客工场
2016-08-15,https://www.itjuzi.com/investevents/19397,灵集科技XTrader,广告营销,北京,A轮,亿元及以上人民币,维思资本
2016-08-15,https://www.itjuzi.com/investevents/19396,普丘系统,企业服务,上海,天使轮,数百万人民币,Axis Business Consulting
2016-08-15,https://www.itjuzi.com/investevents/19393,伙伴汽车,汽车交通,北京,天使轮,800万人民币,蓝驰创投
2016-08-15,https://www.itjuzi.com/investevents/19391,Multiverse摩登世纪,游戏,广东,天使轮,数百万美元,"和君资本,紫牛基金,泰有投资"
2016-08-15,https://www.itjuzi.com/investevents/19388,膜奇MOQI,电子商务,上海,天使轮,500万人民币,投资方未透露
2016-08-15,https://www.itjuzi.com/investevents/19387,不跑就出局,体育运动,甘肃,天使轮,300万人民币,"洪泰基金,联想创投集团(乐基金)"
2016-08-15,https://www.itjuzi.com/investevents/19386,米盒,教育,江苏,天使轮,300万人民币,博润投资
2016-08-15,https://www.itjuzi.com/investevents/19385,懂车行,汽车交通,北京,天使轮,1000万人民币,英泰格瑞
2016-08-15,https://www.itjuzi.com/investevents/19380,聚玻网,电子商务,浙江,种子轮,数百万人民币,投资方未透露
2016-08-15,https://www.itjuzi.com/investevents/19379,MOKO美空网,文化娱乐,北京,B轮,亿元及以上人民币,万吨资产
2016-08-15,https://www.itjuzi.com/investevents/19377,数豆者,企业服务,福建,种子轮,400万人民币,骅逸资本
2016-08-15,https://www.itjuzi.com/investevents/19376,TSINOVA轻客智能科技,硬件,北京,B轮,1.5亿人民币,清控银杏创投
2016-08-15,https://www.itjuzi.com/investevents/19373,尖叫设计,电子商务,上海,Pre-A轮,4000万人民币,"富坤创投,道杰资本"
2016-08-15,https://www.itjuzi.com/investevents/19371,斗鱼TV(斗鱼直播),游戏,湖北,C轮,15亿人民币,"凤凰资本,腾讯,红杉资本中国,南山资本"
2016-08-15,https://www.itjuzi.com/investevents/19370,小满科技,企业服务,广东,B轮,3500万人民币,启明创投
2016-08-15,https://www.itjuzi.com/investevents/19367,门铺集,本地生活,四川,Pre-A轮,800万人民币,投资方未透露
2016-08-15,https://www.itjuzi.com/investevents/19366,优客工场URWork,房产服务,北京,B轮,1.1亿人民币,"中国泰合集团,北京百福嘉工程管理"
2016-08-15,https://www.itjuzi.com/investevents/19364,什马金融,金融,上海,B轮,1亿人民币,"顺为基金,北极光创投,华创资本,FreesFund峰瑞资本"
2016-08-14,https://www.itjuzi.com/investevents/19361,娱加娱乐,文化娱乐,广东,B轮,1亿人民币,"君联资本,IDG资本,普思资本,达晨创投"
2016-08-12,https://www.itjuzi.com/investevents/19365,租租车,汽车交通,广东,B+轮,亿元及以上人民币,广发信德-广发证券
2016-08-12,https://www.itjuzi.com/investevents/19328,爱股票,金融,北京,Pre-A轮,2000万人民币,"老鹰基金EaglesFund,爱施德"
2016-08-12,https://www.itjuzi.com/investevents/19324,携程,旅游,上海,IPO上市后,2600万人民币,利欧集团股份
2016-08-12,https://www.itjuzi.com/investevents/19323,极限追踪,体育运动,北京,天使轮,数千万人民币,云投汇
2016-08-12,https://www.itjuzi.com/investevents/19319,皇包车,旅游,北京,B轮,1.2亿人民币,方正和生投资
2016-08-12,https://www.itjuzi.com/investevents/19317,桔橙,企业服务,广东,种子轮,数百万人民币,投资方未透露
2016-08-12,https://www.itjuzi.com/investevents/19316,卡富通盈客来乐,金融,北京,B轮,1.1亿人民币,投资方未透露
2016-08-12,https://www.itjuzi.com/investevents/19315,邮洽,工具软件,福建,天使轮,300万人民币,三五互联
2016-08-12,https://www.itjuzi.com/investevents/19304,E光学,本地生活,江西,天使轮,300万人民币,联创永宣
2016-08-12,https://www.itjuzi.com/investevents/19303,约克牙医,医疗健康,北京,A轮,数千万人民币,欢乐长河
2016-08-11,https://www.itjuzi.com/investevents/20170,中望金服,金融,北京,A轮,数千万人民币,投资方未透露
2016-08-11,https://www.itjuzi.com/investevents/19620,云上体育,体育运动,广东,A轮,数千万人民币,深圳花伴里集团
2016-08-11,https://www.itjuzi.com/investevents/19486,大账房,企业服务,北京,新三板,未透露,投资方未透露
2016-08-11,https://www.itjuzi.com/investevents/19302,阿狼工作室,广告营销,广东,天使轮,数百万人民币,赛马资本
2016-08-11,https://www.itjuzi.com/investevents/19301,brisky博瑞空间,硬件,北京,Pre-A轮,数千万人民币,分享投资
2016-08-11,https://www.itjuzi.com/investevents/19299,请郎中,医疗健康,北京,天使轮,300万人民币,鹤年堂中医院
2016-08-11,https://www.itjuzi.com/investevents/19295,投之家-盈灿咨询,金融,广东,A轮,8000万人民币,创东方投资
2016-08-11,https://www.itjuzi.com/investevents/19294,Xiu喜柚油烟机,硬件,浙江,Pre-A轮,数千万人民币,ONES Ventures
2016-08-11,https://www.itjuzi.com/investevents/19293,爱燃烧,体育运动,上海,Pre-A轮,未透露,顺为基金
2016-08-11,https://www.itjuzi.com/investevents/19292,酷窝COWORK,房产服务,广东,Pre-A轮,数千万人民币,投资方未透露
2016-08-11,https://www.itjuzi.com/investevents/19288,酒咔嚓,电子商务,广东,B轮,1000万美元,海尔投资
2016-08-11,https://www.itjuzi.com/investevents/19275,玩多多,电子商务,北京,A轮,数千万美元,投资方未透露
2016-08-11,https://www.itjuzi.com/investevents/19274,E站途,汽车交通,陕西,天使轮,未透露,投资方未透露
2016-08-11,https://www.itjuzi.com/investevents/19272,十秒旅行,旅游,四川,种子轮,200万人民币,投资方未透露
2016-08-11,https://www.itjuzi.com/investevents/19270,宝贝去哪儿(宝贝走天下),旅游,浙江,A轮,1200万人民币,黄氏集团
2016-08-11,https://www.itjuzi.com/investevents/19231,美柚女生助手,医疗健康,福建,E轮,10亿人民币,投资方未透露
2016-08-11,https://www.itjuzi.com/investevents/19230,速家修,房产服务,四川,天使轮,1000万人民币,成都市政府种子基金
2016-08-11,https://www.itjuzi.com/investevents/19229,畅移云工作平台,企业服务,上海,A轮,3000万人民币,"源码资本,华软资本CSC"
2016-08-10,https://www.itjuzi.com/investevents/19622,玩聚租租,电子商务,上海,Pre-A轮,1000万人民币,创业接力(创业基金会)
2016-08-10,https://www.itjuzi.com/investevents/19252,亿动非凡,游戏,江苏,B轮,2000万人民币,华策影视
2016-08-10,https://www.itjuzi.com/investevents/19249,乐为游戏,游戏,广东,A轮,2000万人民币,华策影视
2016-08-10,https://www.itjuzi.com/investevents/19234,微金所,金融,北京,B轮,5000万人民币,宝新能源
2016-08-10,https://www.itjuzi.com/investevents/19207,青米科技,硬件,北京,新三板,未透露,投资方未透露
2016-08-10,https://www.itjuzi.com/investevents/19201,目睹直播,文化娱乐,浙江,A轮,未透露,阿里巴巴
2016-08-10,https://www.itjuzi.com/investevents/19200,睿信传媒,文化娱乐,山西,新三板,未透露,投资方未透露
2016-08-10,https://www.itjuzi.com/investevents/19198,迪韵科技,企业服务,广东,天使轮,1600万人民币,ROOBO智能管家基金
2016-08-10,https://www.itjuzi.com/investevents/19150,高跟73小时,电子商务,上海,A轮,数千万人民币,祥峰投资Vertex
2016-08-10,https://www.itjuzi.com/investevents/19145,明略数据,企业服务,北京,B轮,2亿人民币,"分享投资,红杉资本中国,天堂硅谷"
2016-08-10,https://www.itjuzi.com/investevents/19140,网娱大师,本地生活,浙江,A轮,1.5亿人民币,"深创投,浙江金控资本"
2016-08-10,https://www.itjuzi.com/investevents/19139,车通云,汽车交通,上海,A轮,500万美元,投资方未透露
2016-08-09,https://www.itjuzi.com/investevents/19136,帕皮科技,教育,北京,Pre-A轮,数千万人民币,"天鹰资本,海贝资本,凯盈资本,光合创投(光合基金)"
2016-08-09,https://www.itjuzi.com/investevents/19131,花小生,电子商务,浙江,天使轮,数百万人民币,投资方未透露
2016-08-09,https://www.itjuzi.com/investevents/19129,好停车,汽车交通,北京,战略投资,未透露,全经联
2016-08-09,https://www.itjuzi.com/investevents/19128,Bee+创新青年业态,房产服务,广东,天使轮,数百万人民币,华盖资本
2016-08-09,https://www.itjuzi.com/investevents/19127,车镇,汽车交通,广东,Pre-A轮,3000万人民币,启赋资本
2016-08-09,https://www.itjuzi.com/investevents/19126,多彩饰家,房产服务,北京,B+轮,亿元及以上人民币,"麦星投资,创新工场,广联达,启赋资本"
2016-08-09,https://www.itjuzi.com/investevents/19125,车鉴定,汽车交通,北京,A轮,6000万人民币,基石资本
2016-08-09,https://www.itjuzi.com/investevents/19124,嗨团建,企业服务,上海,A轮,数百万人民币,百姓网
2016-08-09,https://www.itjuzi.com/investevents/19123,春雨国际医疗,医疗健康,北京,A+轮,3000万人民币,华耀资本
2016-08-09,https://www.itjuzi.com/investevents/19120,壹亿威威,文化娱乐,北京,Pre-A轮,1200万人民币,逐鹿资本
2016-08-09,https://www.itjuzi.com/investevents/19118,里程天下,汽车交通,北京,天使轮,1000万人民币,中骏基金
2016-08-09,https://www.itjuzi.com/investevents/19108,沁游假期,旅游,广东,Pre-A轮,750万人民币,"真格基金,当当网"
2016-08-09,https://www.itjuzi.com/investevents/18931,闪电购,电子商务,浙江,C轮,2.67亿人民币,阿里巴巴
2016-08-09,https://www.itjuzi.com/investevents/18834,易企秀,广告营销,北京,B轮,6000万人民币,"金慧丰投资,宽带资本CBC,丰厚资本,光音网络"
2016-08-08,https://www.itjuzi.com/investevents/19538,推理Plus,文化娱乐,上海,天使轮,400万人民币,"知初资本,乐游资本"
2016-08-08,https://www.itjuzi.com/investevents/19394,傲天科技,企业服务,广东,新三板,未透露,投资方未透露
2016-08-08,https://www.itjuzi.com/investevents/19105,奕安济世,医疗健康,浙江,A+轮,1400万美元,"盖茨基金会（Bill & Melinda Gates Foundation）,礼来亚洲基金,洪门投资,Arch Venture Partners"
2016-08-08,https://www.itjuzi.com/investevents/19104,捷报,企业服务,北京,种子轮,200万人民币,网智科技
2016-08-08,https://www.itjuzi.com/investevents/19102,工品一号,电子商务,江苏,A轮,4000万人民币,顺融资本
2016-08-08,https://www.itjuzi.com/investevents/19101,多彩投,金融,北京,Pre-A轮,数千万人民币,"英诺天使基金,分享投资,顺为基金"
2016-08-08,https://www.itjuzi.com/investevents/19100,爸妈搜bamasoso,教育,北京,天使轮,数百万人民币,河北中创电子商务股权投资基金中心
2016-08-08,https://www.itjuzi.com/investevents/19096,橙医生,医疗健康,广东,A+轮,3000万人民币,"易联众,红森资本"
2016-08-08,https://www.itjuzi.com/investevents/19095,义和云创,医疗健康,北京,天使轮,数百万人民币,重山资本
